,count,Hour,Day,Month,Year,atemp,humidity,temp,windspeed,Day_Name,workingday,holiday,season
2011-11-06 14:00:00,320,14,6,11,2011,22.725,55.0,18.86,12.998,Sunday,0,0,4
2011-11-06 15:00:00,306,15,6,11,2011,23.485,51.0,19.68,12.998,Sunday,0,0,4
2011-11-06 16:00:00,347,16,6,11,2011,22.725,55.0,18.86,15.0013,Sunday,0,0,4
2011-11-06 17:00:00,256,17,6,11,2011,21.97,62.0,18.04,11.0014,Sunday,0,0,4
2011-11-06 18:00:00,185,18,6,11,2011,21.21,71.0,17.22,7.0015,Sunday,0,0,4
2011-11-06 19:00:00,151,19,6,11,2011,19.695,76.0,15.58,12.998,Sunday,0,0,4
2011-11-06 20:00:00,116,20,6,11,2011,18.18,81.0,14.76,7.0015,Sunday,0,0,4
2011-11-06 21:00:00,88,21,6,11,2011,18.18,81.0,14.76,6.0032,Sunday,0,0,4
2011-11-06 22:00:00,45,22,6,11,2011,18.94,87.0,14.76,0.0,Sunday,0,0,4
2011-11-06 23:00:00,50,23,6,11,2011,17.425,87.0,13.94,6.0032,Sunday,0,0,4
2011-11-07 00:00:00,15,0,7,11,2011,18.18,87.0,13.94,0.0,Monday,1,0,4
2011-11-07 01:00:00,8,1,7,11,2011,18.18,87.0,13.94,0.0,Monday,1,0,4
2011-11-07 02:00:00,2,2,7,11,2011,17.425,93.0,13.12,0.0,Monday,1,0,4
2011-11-07 03:00:00,3,3,7,11,2011,17.425,93.0,13.12,0.0,Monday,1,0,4
2011-11-07 04:00:00,6,4,7,11,2011,17.425,93.0,13.12,0.0,Monday,1,0,4
2011-11-07 05:00:00,26,5,7,11,2011,16.665,93.0,12.3,0.0,Monday,1,0,4
2011-11-07 06:00:00,99,6,7,11,2011,15.91,93.0,11.48,0.0,Monday,1,0,4
2011-11-07 07:00:00,311,7,7,11,2011,15.91,93.0,11.48,0.0,Monday,1,0,4
2011-11-07 08:00:00,410,8,7,11,2011,15.91,100.0,12.3,6.0032,Monday,1,0,4
2011-11-07 09:00:00,174,9,7,11,2011,16.665,100.0,13.94,8.9981,Monday,1,0,4
2011-11-07 10:00:00,123,10,7,11,2011,17.425,93.0,14.76,8.9981,Monday,1,0,4
2011-11-07 11:00:00,128,11,7,11,2011,21.21,77.0,17.22,7.0015,Monday,1,0,4
2011-11-07 12:00:00,179,12,7,11,2011,22.725,67.0,18.86,0.0,Monday,1,0,4
2011-11-07 13:00:00,189,13,7,11,2011,25.76,49.0,22.14,6.0032,Monday,1,0,4
2011-11-07 14:00:00,145,14,7,11,2011,26.515,37.0,22.96,11.0014,Monday,1,0,4
2011-11-07 15:00:00,170,15,7,11,2011,26.515,37.0,22.96,7.0015,Monday,1,0,4
2011-11-07 16:00:00,295,16,7,11,2011,25.0,45.0,21.32,0.0,Monday,1,0,4
2011-11-07 17:00:00,528,17,7,11,2011,24.24,45.0,20.5,11.0014,Monday,1,0,4
2011-11-07 18:00:00,425,18,7,11,2011,22.725,59.0,18.86,7.0015,Monday,1,0,4
2011-11-07 19:00:00,300,19,7,11,2011,22.725,59.0,18.86,0.0,Monday,1,0,4
2011-11-07 20:00:00,204,20,7,11,2011,20.455,71.0,16.4,0.0,Monday,1,0,4
2011-11-07 21:00:00,139,21,7,11,2011,19.695,82.0,15.58,7.0015,Monday,1,0,4
2011-11-07 22:00:00,108,22,7,11,2011,18.18,81.0,14.76,6.0032,Monday,1,0,4
2011-11-07 23:00:00,48,23,7,11,2011,18.18,87.0,14.76,6.0032,Monday,1,0,4
2011-11-08 00:00:00,18,0,8,11,2011,17.425,87.0,13.94,6.0032,Tuesday,1,0,4
2011-11-08 01:00:00,11,1,8,11,2011,16.665,93.0,13.12,7.0015,Tuesday,1,0,4
2011-11-08 02:00:00,1,2,8,11,2011,17.425,87.0,13.12,0.0,Tuesday,1,0,4
2011-11-08 03:00:00,3,3,8,11,2011,17.425,87.0,13.12,0.0,Tuesday,1,0,4
2011-11-08 04:00:00,4,4,8,11,2011,16.665,87.0,12.3,0.0,Tuesday,1,0,4
2011-11-08 05:00:00,18,5,8,11,2011,15.91,87.0,12.3,6.0032,Tuesday,1,0,4
2011-11-08 06:00:00,99,6,8,11,2011,16.665,87.0,12.3,0.0,Tuesday,1,0,4
2011-11-08 07:00:00,323,7,8,11,2011,15.91,87.0,12.3,7.0015,Tuesday,1,0,4
2011-11-08 08:00:00,466,8,8,11,2011,16.665,93.0,13.12,7.0015,Tuesday,1,0,4
2011-11-08 09:00:00,191,9,8,11,2011,18.94,87.0,14.76,0.0,Tuesday,1,0,4
2011-11-08 10:00:00,129,10,8,11,2011,21.21,71.0,17.22,6.0032,Tuesday,1,0,4
2011-11-08 11:00:00,147,11,8,11,2011,22.725,63.0,18.86,8.9981,Tuesday,1,0,4
2011-11-08 12:00:00,203,12,8,11,2011,25.0,52.0,21.32,8.9981,Tuesday,1,0,4
2011-11-08 13:00:00,196,13,8,11,2011,25.76,49.0,22.14,11.0014,Tuesday,1,0,4
2011-11-08 14:00:00,161,14,8,11,2011,26.515,46.0,22.96,7.0015,Tuesday,1,0,4
2011-11-08 15:00:00,188,15,8,11,2011,27.275,46.0,23.78,7.0015,Tuesday,1,0,4
2011-11-08 16:00:00,289,16,8,11,2011,26.515,46.0,22.96,8.9981,Tuesday,1,0,4
2011-11-08 17:00:00,499,17,8,11,2011,25.0,43.0,21.32,11.0014,Tuesday,1,0,4
2011-11-08 18:00:00,462,18,8,11,2011,23.485,55.0,19.68,8.9981,Tuesday,1,0,4
2011-11-08 19:00:00,278,19,8,11,2011,22.725,59.0,18.86,0.0,Tuesday,1,0,4
2011-11-08 20:00:00,181,20,8,11,2011,20.455,76.0,16.4,0.0,Tuesday,1,0,4
2011-11-08 21:00:00,182,21,8,11,2011,20.455,76.0,16.4,0.0,Tuesday,1,0,4
2011-11-08 22:00:00,108,22,8,11,2011,18.94,87.0,14.76,0.0,Tuesday,1,0,4
2011-11-08 23:00:00,48,23,8,11,2011,18.94,81.0,14.76,0.0,Tuesday,1,0,4
2011-11-09 00:00:00,13,0,9,11,2011,18.94,87.0,14.76,0.0,Wednesday,1,0,4
2011-11-09 01:00:00,10,1,9,11,2011,18.18,87.0,13.94,0.0,Wednesday,1,0,4
2011-11-09 02:00:00,5,2,9,11,2011,17.425,93.0,13.12,0.0,Wednesday,1,0,4
2011-11-09 03:00:00,4,3,9,11,2011,17.425,93.0,13.12,0.0,Wednesday,1,0,4
2011-11-09 04:00:00,4,4,9,11,2011,17.425,87.0,13.12,0.0,Wednesday,1,0,4
2011-11-09 05:00:00,28,5,9,11,2011,16.665,87.0,12.3,0.0,Wednesday,1,0,4
2011-11-09 06:00:00,98,6,9,11,2011,16.665,87.0,12.3,0.0,Wednesday,1,0,4
2011-11-09 07:00:00,300,7,9,11,2011,16.665,87.0,12.3,0.0,Wednesday,1,0,4
2011-11-09 08:00:00,456,8,9,11,2011,17.425,93.0,13.12,0.0,Wednesday,1,0,4
2011-11-09 09:00:00,219,9,9,11,2011,18.18,93.0,13.94,0.0,Wednesday,1,0,4
2011-11-09 10:00:00,105,10,9,11,2011,20.455,76.0,16.4,7.0015,Wednesday,1,0,4
2011-11-09 11:00:00,152,11,9,11,2011,22.725,67.0,18.86,11.0014,Wednesday,1,0,4
2011-11-09 12:00:00,180,12,9,11,2011,24.24,51.0,20.5,11.0014,Wednesday,1,0,4
2011-11-09 13:00:00,167,13,9,11,2011,24.24,51.0,20.5,11.0014,Wednesday,1,0,4
2011-11-09 14:00:00,179,14,9,11,2011,25.0,48.0,21.32,11.0014,Wednesday,1,0,4
2011-11-09 15:00:00,151,15,9,11,2011,25.0,45.0,21.32,15.0013,Wednesday,1,0,4
2011-11-09 16:00:00,281,16,9,11,2011,25.0,48.0,21.32,12.998,Wednesday,1,0,4
2011-11-09 17:00:00,485,17,9,11,2011,22.725,63.0,18.86,7.0015,Wednesday,1,0,4
2011-11-09 18:00:00,408,18,9,11,2011,21.97,67.0,18.04,7.0015,Wednesday,1,0,4
2011-11-09 19:00:00,304,19,9,11,2011,21.97,72.0,18.04,7.0015,Wednesday,1,0,4
2011-11-09 20:00:00,219,20,9,11,2011,21.97,77.0,18.04,0.0,Wednesday,1,0,4
2011-11-09 21:00:00,161,21,9,11,2011,20.455,87.0,16.4,0.0,Wednesday,1,0,4
2011-11-09 22:00:00,114,22,9,11,2011,20.455,87.0,16.4,0.0,Wednesday,1,0,4
2011-11-09 23:00:00,66,23,9,11,2011,19.695,87.0,15.58,0.0,Wednesday,1,0,4
2011-11-10 00:00:00,24,0,10,11,2011,20.455,87.0,16.4,0.0,Thursday,1,0,4
2011-11-10 01:00:00,11,1,10,11,2011,20.455,87.0,16.4,0.0,Thursday,1,0,4
2011-11-10 02:00:00,5,2,10,11,2011,19.695,94.0,15.58,0.0,Thursday,1,0,4
2011-11-10 03:00:00,11,3,10,11,2011,19.695,94.0,15.58,6.0032,Thursday,1,0,4
2011-11-10 04:00:00,3,4,10,11,2011,19.695,94.0,15.58,6.0032,Thursday,1,0,4
2011-11-10 05:00:00,23,5,10,11,2011,17.425,100.0,14.76,8.9981,Thursday,1,0,4
2011-11-10 06:00:00,114,6,10,11,2011,17.425,100.0,14.76,8.9981,Thursday,1,0,4
2011-11-10 07:00:00,272,7,10,11,2011,19.695,94.0,15.58,11.0014,Thursday,1,0,4
2011-11-10 08:00:00,436,8,10,11,2011,20.455,94.0,16.4,6.0032,Thursday,1,0,4
2011-11-10 09:00:00,211,9,10,11,2011,21.21,94.0,17.22,7.0015,Thursday,1,0,4
2011-11-10 10:00:00,117,10,10,11,2011,21.97,88.0,18.04,15.0013,Thursday,1,0,4
2011-11-10 11:00:00,108,11,10,11,2011,22.725,67.0,18.86,26.0027,Thursday,1,0,4
2011-11-10 12:00:00,167,12,10,11,2011,21.21,67.0,17.22,23.9994,Thursday,1,0,4
2011-11-10 13:00:00,96,13,10,11,2011,16.665,81.0,14.76,23.9994,Thursday,1,0,4
2011-11-10 14:00:00,64,14,10,11,2011,16.665,87.0,14.76,19.0012,Thursday,1,0,4
2011-11-10 15:00:00,62,15,10,11,2011,16.665,81.0,14.76,19.9995,Thursday,1,0,4
2011-11-10 16:00:00,73,16,10,11,2011,17.425,81.0,14.76,15.0013,Thursday,1,0,4
2011-11-10 17:00:00,177,17,10,11,2011,17.425,81.0,14.76,15.0013,Thursday,1,0,4
2011-11-10 18:00:00,273,18,10,11,2011,17.425,81.0,14.76,11.0014,Thursday,1,0,4
2011-11-10 19:00:00,211,19,10,11,2011,17.425,71.0,14.76,15.0013,Thursday,1,0,4
2011-11-10 20:00:00,168,20,10,11,2011,16.665,62.0,14.76,19.0012,Thursday,1,0,4
2011-11-10 21:00:00,136,21,10,11,2011,16.665,57.0,14.76,16.9979,Thursday,1,0,4
2011-11-10 22:00:00,89,22,10,11,2011,16.665,53.0,14.76,19.0012,Thursday,1,0,4
2011-11-10 23:00:00,82,23,10,11,2011,16.665,57.0,13.94,11.0014,Thursday,1,0,4
2011-11-11 00:00:00,66,0,11,11,2011,15.91,53.0,13.94,16.9979,Friday,0,1,4
2011-11-11 01:00:00,19,1,11,11,2011,15.15,57.0,13.12,22.0028,Friday,0,1,4
2011-11-11 02:00:00,11,2,11,11,2011,14.395,57.0,13.12,19.0012,Friday,0,1,4
2011-11-11 03:00:00,6,3,11,11,2011,14.395,61.0,12.3,12.998,Friday,0,1,4
2011-11-11 04:00:00,8,4,11,11,2011,14.395,61.0,12.3,12.998,Friday,0,1,4
2011-11-11 05:00:00,13,5,11,11,2011,14.395,49.0,12.3,16.9979,Friday,0,1,4
2011-11-11 06:00:00,46,6,11,11,2011,12.88,45.0,11.48,22.0028,Friday,0,1,4
2011-11-11 07:00:00,121,7,11,11,2011,13.635,45.0,11.48,16.9979,Friday,0,1,4
2011-11-11 08:00:00,258,8,11,11,2011,13.635,42.0,12.3,23.9994,Friday,0,1,4
2011-11-11 09:00:00,201,9,11,11,2011,14.395,45.0,13.12,30.0026,Friday,0,1,4
2011-11-11 10:00:00,200,10,11,11,2011,13.635,42.0,13.12,36.9974,Friday,0,1,4
2011-11-11 11:00:00,170,11,11,11,2011,14.395,42.0,13.94,32.9975,Friday,0,1,4
2011-11-11 12:00:00,239,12,11,11,2011,14.395,42.0,13.94,31.0009,Friday,0,1,4
2011-11-11 13:00:00,236,13,11,11,2011,19.695,37.0,15.58,36.9974,Friday,0,1,4
2011-11-11 14:00:00,247,14,11,11,2011,19.695,37.0,15.58,31.0009,Friday,0,1,4
2011-11-11 15:00:00,216,15,11,11,2011,16.665,37.0,14.76,27.9993,Friday,0,1,4
2011-11-11 16:00:00,238,16,11,11,2011,16.665,34.0,14.76,22.0028,Friday,0,1,4
2011-11-11 17:00:00,310,17,11,11,2011,15.15,39.0,13.94,22.0028,Friday,0,1,4
2011-11-11 18:00:00,208,18,11,11,2011,15.91,39.0,13.94,16.9979,Friday,0,1,4
2011-11-11 19:00:00,199,19,11,11,2011,15.91,39.0,13.12,11.0014,Friday,0,1,4
2011-11-11 20:00:00,109,20,11,11,2011,15.91,39.0,13.12,12.998,Friday,0,1,4
2011-11-11 21:00:00,83,21,11,11,2011,15.15,45.0,12.3,11.0014,Friday,0,1,4
2011-11-11 22:00:00,91,22,11,11,2011,15.91,39.0,13.12,12.998,Friday,0,1,4
2011-11-11 23:00:00,73,23,11,11,2011,15.91,45.0,12.3,6.0032,Friday,0,1,4
2011-11-12 00:00:00,64,0,12,11,2011,12.12,60.0,9.84,8.9981,Saturday,0,0,4
2011-11-12 01:00:00,54,1,12,11,2011,12.12,60.0,9.84,8.9981,Saturday,0,0,4
2011-11-12 02:00:00,46,2,12,11,2011,12.88,65.0,9.84,6.0032,Saturday,0,0,4
2011-11-12 03:00:00,17,3,12,11,2011,12.12,70.0,9.84,8.9981,Saturday,0,0,4
2011-11-12 04:00:00,7,4,12,11,2011,10.605,80.0,8.2,8.9981,Saturday,0,0,4
2011-11-12 05:00:00,4,5,12,11,2011,12.88,75.0,9.02,6.0032,Saturday,0,0,4
2011-11-12 06:00:00,7,6,12,11,2011,11.365,75.0,9.02,11.0014,Saturday,0,0,4
2011-11-12 07:00:00,27,7,12,11,2011,11.365,75.0,9.02,12.998,Saturday,0,0,4
2011-11-12 08:00:00,101,8,12,11,2011,12.88,70.0,10.66,12.998,Saturday,0,0,4
2011-11-12 09:00:00,160,9,12,11,2011,15.15,61.0,12.3,11.0014,Saturday,0,0,4
2011-11-12 10:00:00,232,10,12,11,2011,15.91,61.0,13.94,19.0012,Saturday,0,0,4
2011-11-12 11:00:00,315,11,12,11,2011,19.695,54.0,15.58,19.0012,Saturday,0,0,4
2011-11-12 12:00:00,366,12,12,11,2011,21.97,44.0,18.04,19.0012,Saturday,0,0,4
2011-11-12 13:00:00,353,13,12,11,2011,23.485,36.0,19.68,19.0012,Saturday,0,0,4
2011-11-12 14:00:00,435,14,12,11,2011,24.24,36.0,20.5,19.9995,Saturday,0,0,4
2011-11-12 15:00:00,386,15,12,11,2011,25.0,29.0,21.32,19.0012,Saturday,0,0,4
2011-11-12 16:00:00,361,16,12,11,2011,25.0,32.0,21.32,16.9979,Saturday,0,0,4
2011-11-12 17:00:00,285,17,12,11,2011,24.24,34.0,20.5,16.9979,Saturday,0,0,4
2011-11-12 18:00:00,203,18,12,11,2011,21.21,58.0,17.22,12.998,Saturday,0,0,4
2011-11-12 19:00:00,171,19,12,11,2011,21.21,50.0,17.22,16.9979,Saturday,0,0,4
2011-11-12 20:00:00,132,20,12,11,2011,21.21,50.0,17.22,19.0012,Saturday,0,0,4
2011-11-12 21:00:00,122,21,12,11,2011,21.21,47.0,17.22,19.0012,Saturday,0,0,4
2011-11-12 22:00:00,118,22,12,11,2011,21.21,47.0,17.22,16.9979,Saturday,0,0,4
2011-11-12 23:00:00,101,23,12,11,2011,20.455,58.0,16.4,11.0014,Saturday,0,0,4
2011-11-13 00:00:00,73,0,13,11,2011,20.455,58.0,16.4,12.998,Sunday,0,0,4
2011-11-13 01:00:00,71,1,13,11,2011,17.425,66.0,14.76,12.998,Sunday,0,0,4
2011-11-13 02:00:00,57,2,13,11,2011,18.18,57.0,14.76,7.0015,Sunday,0,0,4
2011-11-13 03:00:00,28,3,13,11,2011,17.425,62.0,14.76,8.9981,Sunday,0,0,4
2011-11-13 04:00:00,6,4,13,11,2011,17.425,62.0,14.76,8.9981,Sunday,0,0,4
2011-11-13 05:00:00,5,5,13,11,2011,16.665,61.0,13.94,11.0014,Sunday,0,0,4
2011-11-13 06:00:00,23,6,13,11,2011,16.665,66.0,13.94,8.9981,Sunday,0,0,4
2011-11-13 07:00:00,43,7,13,11,2011,15.91,66.0,13.94,15.0013,Sunday,0,0,4
2011-11-13 08:00:00,79,8,13,11,2011,17.425,66.0,13.94,6.0032,Sunday,0,0,4
2011-11-13 09:00:00,135,9,13,11,2011,20.455,54.0,16.4,19.0012,Sunday,0,0,4
2011-11-13 10:00:00,241,10,13,11,2011,21.97,44.0,18.04,22.0028,Sunday,0,0,4
2011-11-13 11:00:00,295,11,13,11,2011,22.725,40.0,18.86,27.9993,Sunday,0,0,4
2011-11-13 12:00:00,354,12,13,11,2011,25.0,29.0,21.32,27.9993,Sunday,0,0,4
2011-11-13 13:00:00,339,13,13,11,2011,25.0,29.0,21.32,27.9993,Sunday,0,0,4
2011-11-13 14:00:00,371,14,13,11,2011,25.76,28.0,22.14,32.9975,Sunday,0,0,4
2011-11-13 15:00:00,310,15,13,11,2011,24.24,42.0,20.5,22.0028,Sunday,0,0,4
2011-11-13 16:00:00,319,16,13,11,2011,25.76,28.0,22.14,26.0027,Sunday,0,0,4
2011-11-13 17:00:00,231,17,13,11,2011,25.0,27.0,21.32,22.0028,Sunday,0,0,4
2011-11-13 18:00:00,190,18,13,11,2011,25.0,27.0,21.32,22.0028,Sunday,0,0,4
2011-11-13 19:00:00,157,19,13,11,2011,24.24,29.0,20.5,23.9994,Sunday,0,0,4
2011-11-13 20:00:00,139,20,13,11,2011,24.24,31.0,20.5,23.9994,Sunday,0,0,4
2011-11-13 21:00:00,95,21,13,11,2011,23.485,36.0,19.68,16.9979,Sunday,0,0,4
2011-11-13 22:00:00,89,22,13,11,2011,23.485,41.0,19.68,26.0027,Sunday,0,0,4
2011-11-13 23:00:00,67,23,13,11,2011,22.725,51.0,18.86,19.9995,Sunday,0,0,4
2011-11-14 00:00:00,30,0,14,11,2011,22.725,59.0,18.86,19.0012,Monday,1,0,4
2011-11-14 01:00:00,11,1,14,11,2011,22.725,63.0,18.86,19.9995,Monday,1,0,4
2011-11-14 02:00:00,17,2,14,11,2011,22.725,63.0,18.86,23.9994,Monday,1,0,4
2011-11-14 03:00:00,7,3,14,11,2011,21.97,67.0,18.04,19.0012,Monday,1,0,4
2011-11-14 04:00:00,5,4,14,11,2011,21.97,67.0,18.04,15.0013,Monday,1,0,4
2011-11-14 05:00:00,19,5,14,11,2011,21.97,67.0,18.04,16.9979,Monday,1,0,4
2011-11-14 06:00:00,114,6,14,11,2011,21.97,72.0,18.04,15.0013,Monday,1,0,4
2011-11-14 07:00:00,322,7,14,11,2011,21.97,72.0,18.04,16.9979,Monday,1,0,4
2011-11-14 08:00:00,452,8,14,11,2011,22.725,67.0,18.86,12.998,Monday,1,0,4
2011-11-14 09:00:00,233,9,14,11,2011,23.485,67.0,19.68,22.0028,Monday,1,0,4
2011-11-14 10:00:00,111,10,14,11,2011,24.24,63.0,20.5,19.0012,Monday,1,0,4
2011-11-14 11:00:00,128,11,14,11,2011,25.76,60.0,22.14,19.0012,Monday,1,0,4
2011-11-14 12:00:00,202,12,14,11,2011,26.515,56.0,22.96,19.9995,Monday,1,0,4
2011-11-14 13:00:00,203,13,14,11,2011,31.06,49.0,24.6,26.0027,Monday,1,0,4
2011-11-14 14:00:00,185,14,14,11,2011,31.06,46.0,25.42,30.0026,Monday,1,0,4
2011-11-14 15:00:00,195,15,14,11,2011,31.06,44.0,26.24,22.0028,Monday,1,0,4
2011-11-14 16:00:00,315,16,14,11,2011,31.06,46.0,25.42,27.9993,Monday,1,0,4
2011-11-14 17:00:00,519,17,14,11,2011,31.06,46.0,25.42,16.9979,Monday,1,0,4
2011-11-14 18:00:00,489,18,14,11,2011,26.515,56.0,22.96,19.0012,Monday,1,0,4
2011-11-14 19:00:00,302,19,14,11,2011,31.06,53.0,24.6,19.9995,Monday,1,0,4
2011-11-14 20:00:00,240,20,14,11,2011,31.06,53.0,24.6,23.9994,Monday,1,0,4
2011-11-14 21:00:00,213,21,14,11,2011,31.06,53.0,24.6,23.9994,Monday,1,0,4
2011-11-14 22:00:00,113,22,14,11,2011,27.275,56.0,23.78,23.9994,Monday,1,0,4
2011-11-14 23:00:00,61,23,14,11,2011,26.515,64.0,22.96,19.9995,Monday,1,0,4
2011-11-15 00:00:00,22,0,15,11,2011,26.515,64.0,22.96,23.9994,Tuesday,1,0,4
2011-11-15 01:00:00,10,1,15,11,2011,26.515,60.0,22.96,19.9995,Tuesday,1,0,4
2011-11-15 02:00:00,15,2,15,11,2011,26.515,64.0,22.96,16.9979,Tuesday,1,0,4
2011-11-15 03:00:00,4,3,15,11,2011,25.76,68.0,22.14,22.0028,Tuesday,1,0,4
2011-11-15 04:00:00,7,4,15,11,2011,26.515,64.0,22.96,19.9995,Tuesday,1,0,4
2011-11-15 05:00:00,28,5,15,11,2011,25.76,68.0,22.14,19.0012,Tuesday,1,0,4
2011-11-15 06:00:00,108,6,15,11,2011,26.515,64.0,22.96,6.0032,Tuesday,1,0,4
2011-11-15 07:00:00,319,7,15,11,2011,25.76,68.0,22.14,11.0014,Tuesday,1,0,4
2011-11-15 08:00:00,480,8,15,11,2011,25.76,68.0,22.14,7.0015,Tuesday,1,0,4
2011-11-15 09:00:00,200,9,15,11,2011,26.515,64.0,22.96,6.0032,Tuesday,1,0,4
2011-11-15 10:00:00,138,10,15,11,2011,26.515,64.0,22.96,19.0012,Tuesday,1,0,4
2011-11-15 11:00:00,134,11,15,11,2011,26.515,64.0,22.96,12.998,Tuesday,1,0,4
2011-11-15 12:00:00,176,12,15,11,2011,25.76,68.0,22.14,0.0,Tuesday,1,0,4
2011-11-15 13:00:00,153,13,15,11,2011,25.76,60.0,22.14,15.0013,Tuesday,1,0,4
2011-11-15 14:00:00,147,14,15,11,2011,25.76,60.0,22.14,19.0012,Tuesday,1,0,4
2011-11-15 15:00:00,191,15,15,11,2011,25.76,60.0,22.14,8.9981,Tuesday,1,0,4
2011-11-15 16:00:00,271,16,15,11,2011,25.0,68.0,21.32,8.9981,Tuesday,1,0,4
2011-11-15 17:00:00,451,17,15,11,2011,24.24,72.0,20.5,12.998,Tuesday,1,0,4
2011-11-15 18:00:00,441,18,15,11,2011,24.24,72.0,20.5,19.0012,Tuesday,1,0,4
2011-11-15 19:00:00,286,19,15,11,2011,24.24,72.0,20.5,23.9994,Tuesday,1,0,4
2011-11-15 20:00:00,238,20,15,11,2011,23.485,82.0,19.68,8.9981,Tuesday,1,0,4
2011-11-15 21:00:00,168,21,15,11,2011,24.24,77.0,20.5,6.0032,Tuesday,1,0,4
2011-11-15 22:00:00,128,22,15,11,2011,22.725,88.0,18.86,7.0015,Tuesday,1,0,4
2011-11-15 23:00:00,80,23,15,11,2011,22.725,94.0,18.86,7.0015,Tuesday,1,0,4
2011-11-16 00:00:00,31,0,16,11,2011,22.725,94.0,18.86,0.0,Wednesday,1,0,4
2011-11-16 01:00:00,5,1,16,11,2011,22.725,94.0,18.86,6.0032,Wednesday,1,0,4
2011-11-16 02:00:00,10,2,16,11,2011,22.725,94.0,18.86,7.0015,Wednesday,1,0,4
2011-11-16 03:00:00,5,3,16,11,2011,22.725,94.0,18.86,7.0015,Wednesday,1,0,4
2011-11-16 04:00:00,4,4,16,11,2011,21.97,100.0,18.04,15.0013,Wednesday,1,0,4
2011-11-16 05:00:00,13,5,16,11,2011,22.725,94.0,18.86,7.0015,Wednesday,1,0,4
2011-11-16 06:00:00,56,6,16,11,2011,22.725,94.0,18.86,6.0032,Wednesday,1,0,4
2011-11-16 07:00:00,137,7,16,11,2011,22.725,94.0,18.86,0.0,Wednesday,1,0,4
2011-11-16 08:00:00,232,8,16,11,2011,22.725,94.0,18.86,0.0,Wednesday,1,0,4
2011-11-16 09:00:00,82,9,16,11,2011,22.725,94.0,18.86,0.0,Wednesday,1,0,4
2011-11-16 10:00:00,36,10,16,11,2011,22.725,94.0,18.86,0.0,Wednesday,1,0,4
2011-11-16 11:00:00,60,11,16,11,2011,22.725,94.0,18.86,6.0032,Wednesday,1,0,4
2011-11-16 12:00:00,54,12,16,11,2011,22.725,100.0,18.86,0.0,Wednesday,1,0,4
2011-11-16 13:00:00,58,13,16,11,2011,22.725,94.0,18.86,8.9981,Wednesday,1,0,4
2011-11-16 14:00:00,61,14,16,11,2011,22.725,100.0,18.86,8.9981,Wednesday,1,0,4
2011-11-16 15:00:00,66,15,16,11,2011,23.485,94.0,19.68,7.0015,Wednesday,1,0,4
2011-11-16 16:00:00,123,16,16,11,2011,23.485,94.0,19.68,7.0015,Wednesday,1,0,4
2011-11-16 17:00:00,233,17,16,11,2011,23.485,88.0,19.68,12.998,Wednesday,1,0,4
2011-11-16 18:00:00,189,18,16,11,2011,22.725,88.0,18.86,26.0027,Wednesday,1,0,4
2011-11-16 19:00:00,111,19,16,11,2011,22.725,88.0,18.86,26.0027,Wednesday,1,0,4
2011-11-16 20:00:00,99,20,16,11,2011,21.97,88.0,18.04,26.0027,Wednesday,1,0,4
2011-11-16 21:00:00,75,21,16,11,2011,21.97,88.0,18.04,19.0012,Wednesday,1,0,4
2011-11-16 22:00:00,46,22,16,11,2011,21.21,88.0,17.22,15.0013,Wednesday,1,0,4
2011-11-16 23:00:00,31,23,16,11,2011,21.21,88.0,17.22,8.9981,Wednesday,1,0,4
2011-11-17 00:00:00,24,0,17,11,2011,21.21,88.0,17.22,16.9979,Thursday,1,0,4
2011-11-17 01:00:00,5,1,17,11,2011,21.21,82.0,17.22,11.0014,Thursday,1,0,4
2011-11-17 02:00:00,5,2,17,11,2011,21.21,82.0,17.22,15.0013,Thursday,1,0,4
2011-11-17 03:00:00,3,3,17,11,2011,21.21,77.0,17.22,22.0028,Thursday,1,0,4
2011-11-17 04:00:00,4,4,17,11,2011,20.455,62.0,16.4,27.9993,Thursday,1,0,4
2011-11-17 05:00:00,22,5,17,11,2011,15.15,71.0,13.94,22.0028,Thursday,1,0,4
2011-11-17 06:00:00,75,6,17,11,2011,17.425,57.0,14.76,15.0013,Thursday,1,0,4
2011-11-17 07:00:00,168,7,17,11,2011,15.91,61.0,13.94,19.0012,Thursday,1,0,4
2011-11-17 08:00:00,355,8,17,11,2011,15.15,61.0,13.94,19.9995,Thursday,1,0,4
2011-11-17 09:00:00,198,9,17,11,2011,15.15,61.0,13.94,22.0028,Thursday,1,0,4
2011-11-17 10:00:00,81,10,17,11,2011,15.15,61.0,13.94,22.0028,Thursday,1,0,4
2011-11-17 11:00:00,97,11,17,11,2011,15.15,66.0,13.12,22.0028,Thursday,1,0,4
2011-11-17 12:00:00,121,12,17,11,2011,15.15,53.0,13.94,19.9995,Thursday,1,0,4
2011-11-17 13:00:00,124,13,17,11,2011,15.15,49.0,13.94,30.0026,Thursday,1,0,4
2011-11-17 14:00:00,110,14,17,11,2011,15.15,49.0,13.94,26.0027,Thursday,1,0,4
2011-11-17 15:00:00,116,15,17,11,2011,15.15,49.0,13.94,30.0026,Thursday,1,0,4
2011-11-17 16:00:00,195,16,17,11,2011,14.395,39.0,13.12,27.9993,Thursday,1,0,4
2011-11-17 17:00:00,399,17,17,11,2011,14.395,42.0,13.12,26.0027,Thursday,1,0,4
2011-11-17 18:00:00,307,18,17,11,2011,15.91,39.0,13.12,12.998,Thursday,1,0,4
